hotel_id,hotel_name,city,rating,cost,facilities
488,Hotel Mangalore International,mangalore,4.5,11786,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Room service, Full-service laundry, Kid-friendly"
489,Cosmo Lodge,mangalore,4.1,5776,"Free Wi-Fi, Paid parking, Air conditioning, Breakfast, Room service, Kitchen, Full-service laundry, Accessible, Kid-friendly"
490,The Sea View,mangalore,4.2,6102,"Free breakfast, Free Wi-Fi, Free parking, Pool, Spa, Bar, Restaurant, Room service, Kitchen"
491,Hotel Heraa International - The Heraa Inn,mangalore,3.4,2483,
492,Hotel Poonja International,mangalore,3.4,2288,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
493,THE OCEAN PEARL INN,mangalore,3.9,2265,"Free breakfast, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible"
494,The Ocean Pearl,mangalore,3.1,2932,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
495,Royal Plaza Suites,mangalore,3.7,4334,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle"
496,Goldfinch Hote l Mangaluru,mangalore,4.4,6575,"Breakfast, Free Wi-Fi, Paid parking, Pool, Fitness center, Restaurant, Room service, Kitchen, Airport shuttle"
497,Hotel Paramount Suites & Service Apartments (Mangalore),mangalore,3.8,3004,"Free Wi-Fi, Free parking, Pool, Air conditioning, Room service, Kitchen, Full-service laundry, Business center"
498,Hotel Plaza Heights,mangalore,3.3,1992,"Free Wi-Fi, Free parking, Air conditioning, Smoke-free"
499,Woodlands Hotel,mangalore,3.9,1838,"Breakfast, Free parking, Wi-Fi, Restaurant, Room service, Full-service laundry, Kid-friendly"
500,AJ Grand Hotel,mangalore,3.3,2638,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar, Restaurant"
501,Hotel Ganga Sagar,mangalore,4.2,3146,"Free breakfast, Free Wi-Fi, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly, Smoke-free"
502,The Sea View,mangalore,3.1,2663,"Free breakfast, Free Wi-Fi, Free parking, Pool, Spa, Bar, Restaurant, Room service, Kitchen"
503,Grand Mercure Mysore,mysore,3.8,3967,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
504,Treebo Trend Akshaya Mahal Inn - Hotel in Mysore,mysore,4.1,3978,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kid-friendly"
505,Tulips Homestay | Studio Rooms & Wi-Fi,mysore,3.1,2103,"Sleeps 6, 2 bedrooms, Air conditioning, Fireplace, Cable TV, Paid parking, Free Wi-Fi, No crib, No elevator"
506,Lalitha Mahal Palace Hotel,mysore,4.3,5131,"4-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
507,"Hotel Heritage Inn, Mysore",mysore,3.3,1320,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly"
508,Hotel Garden City,mysore,3.9,1827,"2-star hotel, Breakfast, Free Wi-Fi, Free parking, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly"
509,Aishwarya Le Royal (Best Budget Hotel in Mysore),mysore,3.1,2243,"3-star hotel, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Kitchen, Full-service laundry"
510,Hotel Mayura Hoysala Mysuru,mysore,3.8,4207,"3-star hotel, Free Wi-Fi, Free parking, Air conditioning, Breakfast, Bar, Restaurant, Room service, Airport shuttle"
511,Livaana (Formerly known as Vivaana),mysore,3.4,2110,"Breakfast, Free Wi-Fi, Free parking, Pool, Bar, Restaurant, Room service, Kitchen, Airport shuttle"
512,Hotel Sandesh The Prince,mysore,3.7,2755,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
513,"Fortune JP Palace, Mysore - Member ITC's hotel group",mysore,4.5,8152,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
514,Grand Mercure Mysore,mysore,3.8,3968,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
515,Country Inn Mysore - Mosaic,mysore,4.5,10379,
516,Hotel Sepoy Grande,mysore,4.7,7990,"3-star hotel, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Airport shuttle, Full-service laundry"
517,Silent Shores Resort & Spa,mysore,3.5,2182,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
518,Maya's Kings Kourt,mysore,3.2,2718,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Full-service laundry"
519,Rahee Bi Roambay,mysore,3.0,2339,
520,REGALIA INN AND SUITES,mysore,4.1,6162,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Kitchen, Airport shuttle, Full-service laundry"
521,Hotel Kalyani,mysore,5.0,4846,"2-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle"
522,Royal Tusker Luxury Service Apartments,mysore,3.7,4477,"Free Wi-Fi, Free parking, Air conditioning, Spa, Breakfast, Kitchen, Airport shuttle, Full-service laundry, Accessible"
523,Grand Maurya Hotel & Resort,mysore,4.3,5388,"2-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
524,Tulips Homestay Mysore,mysore,4.6,9536,"Sleeps 4, Airport shuttle, Cable TV, Wheelchair accessible, Free parking, Free Wi-Fi, No air conditioning, No beach access, No elevator"
525,Hotel Mayura Hoysala Mysuru,mysore,4.3,6063,"3-star hotel, Free Wi-Fi, Free parking, Air conditioning, Breakfast, Bar, Restaurant, Room service, Airport shuttle"
526,Hotel Sandesh The Prince,mysore,4.5,6749,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
527,LP Vilas,dehradun,4.9,9738,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
528,Shahanshahi Adventure Park and Wellness Resort,dehradun,3.4,1134,"Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa, Bar"
529,The River's Edge Farm - A Boutique Stay,dehradun,3.0,1207,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Room service, Airport shuttle, Full-service laundry, Kid-friendly"
530,Mango Tree Courtyard,dehradun,3.3,2563,"Free breakfast, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly"
531,Hyatt Regency Dehradun Resort and Spa,dehradun,3.3,2388,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa"
532,The Hosteller Dehradun,dehradun,4.3,6703,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Full-service laundry"
533,Adidev Group of Homestays,dehradun,4.1,3810,"Breakfast, Free Wi-Fi, Paid parking, Kitchen, Full-service laundry"
534,Riverstone Cottages,dehradun,3.4,1027,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Full-service laundry, Kid-friendly"
535,Ramada by Wyndham,dehradun,4.4,3669,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
536,"Tree of Life Resort, Dehradun Foothills",dehradun,4.5,11452,"Free breakfast, Free Wi-Fi, Free parking, Pool, Pet-friendly, Restaurant, Room service, Kitchen, Full-service laundry"
537,Hotel Rajpur Heights,dehradun,3.3,2694,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
538,Bhagwant Villa - A terrace view,dehradun,4.2,2785,"Sleeps 4, 1 bedroom, Fireplace, Paid parking, No air conditioning, No crib, No elevator, No fitness center, No ironing board"
539,Fairfield by Marriott Dehradun,dehradun,4.5,5534,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service"
540,The Sal Woods - Forest Retreat and Spa,dehradun,3.2,1175,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Pet-friendly, Spa, Restaurant"
541,Old British House,dehradun,4.6,6433,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Kitchen, Airport shuttle, Full-service laundry, Business center"
542,LP Vilas,dehradun,4.9,10877,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
543,Hotel JSR Continental,dehradun,3.2,2400,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
544,Clarion Hotel Dehradun,dehradun,3.1,2383,
545,Hotel Embassy Dehradun & The Trekkers Hostel,dehradun,3.6,3068,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
546,Mango Tree Courtyard | Heritage Rooms with Wi-Fi,dehradun,4.4,2765,"Sleeps 9, 3 bedrooms, Air conditioning, Fireplace, Cable TV, Paid parking, Free Wi-Fi, No crib, No elevator"
547,Treebo Trend Elysee,dehradun,4.9,9456,"Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry"
548,Treebo Trend Blessing Bells,dehradun,3.8,2128,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
549,Walisons Hotel,srinagar,4.4,6185,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Restaurant, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly"
550,"The Montreal, Srinagar- Best Hotels/4 Star Hotels/Hotel Near Dal Lake/Hotel Near Mughal Garden",srinagar,3.2,2419,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible"
551,Zostel Srinagar,srinagar,4.4,5547,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Airport shuttle, Smoke-free"
552,The Shelter Heritage A Boutique Hotel,srinagar,4.3,6136,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Golf, Full-service laundry"
553,Hotel Samar,srinagar,3.2,1214,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Restaurant, Airport shuttle, Full-service laundry, Kid-friendly, Smoke-free"
554,Jamal Resorts,srinagar,4.5,9201,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle"
555,Hotel Himalayan Resort,srinagar,4.7,5627,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Pet-friendly, Bar, Restaurant, Room service, Kitchen"
556,Hotel New Green View Srinagar (Ghulam),srinagar,4.2,6837,
557,Asian Park Hotel,srinagar,3.2,2403,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
558,The victory (A Boutique Hotel),srinagar,5.0,7760,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Kitchen, Airport shuttle, Full-service laundry"
559,Hotel Sultan Residency,srinagar,4.6,7075,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle, Full-service laundry"
560,Hotel Royal Heritage,srinagar,3.7,4160,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry"
561,"The Montreal, Srinagar- Best Hotels/4 Star Hotels/Hotel Near Dal Lake/Hotel Near Mughal Garden",srinagar,3.9,2641,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible"
562,Floating Heritage Group,srinagar,3.7,2522,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Pet-friendly, Fitness center"
563,Hotel Kashmir Inn,srinagar,4.0,3429,"2-star hotel, Free Wi-Fi, Paid parking, Pool, Breakfast, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly"
564,Hotel Merlin Palace,srinagar,3.7,1606,
565,Hotel Kashmir Hilltown,srinagar,4.7,10526,"3-star hotel, Free Wi-Fi, Paid parking, Pool, Kitchen, Full-service laundry, Kid-friendly"
566,Hotel Zaryab,srinagar,4.6,6024,"Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Accessible"
567,Hotel Meridien,srinagar,3.2,2944,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry"
568,Hotel Lake Scene,srinagar,4.9,8741,
569,"The Orchard Retreat & Spa, Srinagar",srinagar,4.3,5670,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
570,Radisson Hotel Srinagar,srinagar,4.7,11983,"3-star hotel, Breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Spa, Restaurant, Room service"
571,Centre Point,jamshedpur,4.4,3464,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service"
572,Hotel Golden Heights - Best Hotel | Budget Hotel | Best Review Hotel in Jamshedpur,jamshedpur,3.9,2572,"Free Wi-Fi, Pool, Restaurant, Kitchen, Full-service laundry"
573,The Cruze,jamshedpur,4.5,10848,
574,Hotel AB Palace - Top Budget & Luxury Hotels in Jamshedpur,jamshedpur,4.9,6632,"3-star hotel, Free breakfast, Paid parking, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly"
575,The Bizton,jamshedpur,3.5,4383,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Restaurant, Room service, Kitchen"
576,Adarsh Guest House,jamshedpur,4.6,8155,"4-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen"
577,Ramada by Wyndham Jamshedpur,jamshedpur,4.1,4257,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
578,The Onyx Hotel - Hotel in Jamshedpur,jamshedpur,4.0,4839,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly"
579,Hotel Trax International,jamshedpur,3.9,4342,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry"
580,The Altira Hotel,jamshedpur,4.5,8523,"3-star hotel, Breakfast, Free Wi-Fi, Paid parking, Air conditioning, Restaurant, Kitchen, Full-service laundry, Kid-friendly"
581,NOVANTA JAMSHEDPUR,jamshedpur,3.5,2319,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Airport shuttle, Full-service laundry"
582,Ginger Jamshedpur,jamshedpur,4.7,5504,"3-star hotel, Free Wi-Fi, Paid parking, Air conditioning, Fitness center, Breakfast, Full-service laundry, Kid-friendly"
583,"The Sonnet, Jamshedpur",jamshedpur,4.7,5611,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Bar, Restaurant, Room service"
584,HOTEL DS INTERNATIONAL & KALYANAM BANQUET HALL,jamshedpur,3.2,1203,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry"
585,Madhuban Motel,jamshedpur,4.8,8203,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
586,Capsule Pod Hotel,jamshedpur,3.5,2207,
587,Hotel Chandra,jamshedpur,3.9,4421,"2-star hotel, Breakfast, Free Wi-Fi, Air conditioning, Room service, Full-service laundry, Business center, Kid-friendly, Smoke-free"
588,Hotel Grand Residency,jamshedpur,4.2,6146,"Free breakfast, Free Wi-Fi, Pool, Restaurant, Room service, Kitchen, Full-service laundry"
589,Treebo Trend Pal Comfort - Hotel in Jamshedpur,jamshedpur,3.8,1859,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry, Kid-friendly"
590,Gyani's Hotel,jamshedpur,3.1,2209,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible, Smoke-free"
591,THE PRABHA INTERNATIONAL HOTEL & CATERERS,gwalior,4.7,9970,"Free breakfast, Free Wi-Fi, Free parking, Hot tub, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
592,Hotel Ambience,gwalior,3.4,2323,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle"
593,Hotel Solitaire Inn,gwalior,3.4,1165,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Room service, Full-service laundry, Kid-friendly, Smoke-free"
594,Radisson Gwalior,gwalior,4.6,9005,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
595,Hotel Countryside,gwalior,3.7,3720,
596,The Empire Resort,gwalior,4.8,6878,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Spa, Restaurant, Room service, Kitchen"
597,Clarks Inn Suites Gwalior,gwalior,4.4,4957,"4-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
598,The Moziac Hotel,gwalior,3.6,2145,"Free breakfast, Free Wi-Fi, Paid parking, Air conditioning, Spa, Restaurant, Room service, Kitchen, Full-service laundry"
599,"Taj Usha Kiran Palace, Gwalior",gwalior,3.0,1613,"5-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
600,Imperial Golf Resort and Wedding Lawns,gwalior,4.9,11001,
601,Hotel Gold Inn,gwalior,3.2,2380,"Free Wi-Fi, Free parking, Restaurant, Room service, Kitchen, Full-service laundry, Smoke-free"
602,Hotel Ambience,gwalior,4.4,6667,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle"
603,Hotel Anand Palace,gwalior,4.0,4336,"3-star hotel, Breakfast, Free Wi-Fi, Air conditioning, Pet-friendly, Restaurant, Room service, Airport shuttle, Full-service laundry"
604,THE PRABHA INTERNATIONAL HOTEL & CATERERS,gwalior,4.5,5494,"Free breakfast, Free Wi-Fi, Free parking, Hot tub, Air conditioning, Restaurant, Room service, Airport shuttle, Full-service laundry"
605,Royal Sunrise Resort,gwalior,4.4,4146,"Free Wi-Fi, Paid parking, Pool, Kitchen, Full-service laundry"
606,Krishnam Guest House,gwalior,4.3,3637,
607,Hotel Centella,gwalior,4.0,4439,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Smoke-free"
608,Chaitanya Kalyan Guest House,gwalior,4.6,10974,
609,Dera Haveli Heritage Homestay,gwalior,3.2,2923,"Free breakfast, Free Wi-Fi, Pool, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
610,Govind Niwas Home Stay,gwalior,3.4,1007,"Sleeps 8, 3 bedrooms, Air conditioning, Fireplace, Cable TV, Paid parking, Free Wi-Fi, No crib, No elevator"
611,Clarks Inn Suites Gwalior,gwalior,4.4,5456,"4-star hotel, Free breakfast, Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Restaurant"
612,The Central Park Hotel,gwalior,3.6,3769,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant"
613,Treebo Trend Baby Pearl,amravati,4.2,5522,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
614,Hotel Gouri Inn,amravati,3.9,3414,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible"
615,Hotel Regency,amravati,4.1,3563,"3-star hotel, Free breakfast, Free parking, Wi-Fi, Room service, Full-service laundry, Kid-friendly, Smoke-free"
616,The Grand Mehfil,amravati,3.9,4006,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle"
617,Maniratna Resort,amravati,4.5,11743,
618,Hotel Rangoli Pearl,amravati,3.7,1853,"1-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle"
619,The Grand Mehfil,amravati,4.4,3038,
620,Hotel Gouri Inn,amravati,3.5,2766,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible"
621,Empire Stay,amravati,3.5,3130,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Kitchen, Airport shuttle"
622,Hotel Four Season,amravati,3.2,2860,
623,The Prime Park,amravati,3.4,2582,
624,Treebo Trend Baby Pearl,amravati,3.2,2577,"3-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
625,Hotel Vandu International,amravati,4.1,3104,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible"
626,Hotel Rajdhani,amravati,4.5,5526,"Free breakfast, Free Wi-Fi, Air conditioning, Pet-friendly, Airport shuttle, Full-service laundry, Kid-friendly"
627,Hotel Excel Executive,amravati,3.4,2198,"3-star hotel, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Restaurant, Room service, Kitchen"
628,Hotel Regency,amravati,3.4,1203,"3-star hotel, Free breakfast, Free parking, Wi-Fi, Room service, Full-service laundry, Kid-friendly, Smoke-free"
629,Hotel Rangoli Pearl,amravati,4.0,6186,"1-star hotel, Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Restaurant, Room service, Airport shuttle"
630,"The Peerless Inn, Durgapur",durgapur,4.4,6316,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Kitchen"
631,The Citi Residenci Hotel,durgapur,5.0,10071,"Free breakfast, Free Wi-Fi, Free parking, Pool, Fitness center, Spa, Bar, Restaurant, Room service"
632,The Citi Residenci Hotel,durgapur,4.0,6738,"Free breakfast, Free Wi-Fi, Free parking, Pool, Fitness center, Spa, Bar, Restaurant, Room service"
633,"Fortune Park Pushpanjali, Durgapur - Member ITC's hotel group",durgapur,3.6,2911,"4-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Spa, Bar"
634,HOTEL GALAXY INN,durgapur,3.2,1425,"3-star hotel, Breakfast, Free Wi-Fi, Free parking, Air conditioning, Room service, Airport shuttle, Full-service laundry, Kid-friendly"
635,"The Peerless Inn, Durgapur",durgapur,3.4,1645,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Fitness center, Restaurant, Room service, Kitchen"
636,The Damodar Retreat,durgapur,3.5,2028,"Breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Kitchen, Full-service laundry, Kid-friendly"
637,Banerjee Inn- City Centre,durgapur,3.4,2672,"3-star hotel, Free breakfast, Wi-Fi, Pool, Air conditioning, Bar, Restaurant, Room service, Full-service laundry"
638,City International Hotel,durgapur,3.0,2959,"3-star hotel, Free parking, Air conditioning, Restaurant, Airport shuttle, Full-service laundry, Kid-friendly"
639,Morvee Hotels Durgapur,durgapur,4.1,2953,"Free breakfast, Free Wi-Fi, Paid parking, Spa, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry"
640,Kalpana Inn,durgapur,3.5,2008,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Room service, Full-service laundry"
641,The Spices,durgapur,4.9,8744,
642,Hotel Steel Regency,durgapur,4.1,3753,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Room service, Kitchen, Airport shuttle, Full-service laundry, Kid-friendly"
643,Hotel Astor,durgapur,4.4,4991,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry, Business center"
644,Park prime hotel,durgapur,3.3,1574,"3-star hotel, Free breakfast, Free Wi-Fi, Pool, Restaurant, Room service, Kitchen, Full-service laundry"
645,OJAS HOTEL & RESORT,durgapur,4.7,5826,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry"
646,Kohinoor Hotel and Restaurant Benachity (A Legend since 1956),durgapur,4.0,5143,
647,Hotel ASTOR,durgapur,4.7,10310,"Free breakfast, Free Wi-Fi, Pool, Restaurant, Room service, Kitchen, Full-service laundry"
648,Morvee Hotels Durgapur,durgapur,4.1,4347,"Free breakfast, Free Wi-Fi, Paid parking, Spa, Restaurant, Room service, Kitchen, Airport shuttle, Full-service laundry"
649,OJAS HOTEL & RESORT,durgapur,3.9,2917,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry"
650,Treebo Trend Winsome Banquet And Resort,ranchi,3.9,3625,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry, Business center"
651,Treebo Trend Archie Regency,ranchi,3.4,2063,"3-star hotel, Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Room service, Full-service laundry, Kid-friendly"
652,Radisson Blu Hotel Ranchi,ranchi,3.1,1223,"5-star hotel, Breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness center, Spa"
653,"FabHotel Accord - Hotel in Ranchi Railway Station, Ranchi",ranchi,4.9,6552,"Free breakfast, Free Wi-Fi, Pool, Air conditioning, Paid parking, Restaurant, Room service, Kid-friendly"
654,Park Prime Ranchi,ranchi,4.0,4108,"3-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Pet-friendly, Fitness center, Spa"
655,Treebo Trend Winsome Banquet And Resort,ranchi,4.6,9702,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Restaurant, Room service, Kitchen, Full-service laundry, Business center"
656,Hotel Meera,ranchi,3.8,3756,"Free Wi-Fi, Pool, Air conditioning, Full-service laundry, Kid-friendly"
657,The Royal Retreat,ranchi,3.1,2024,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness center, Bar, Restaurant, Room service"
658,Maplewood Hotel,ranchi,4.3,3525,"3-star hotel, Free breakfast, Wi-Fi, Free parking, Air conditioning, Restaurant, Room service, Full-service laundry, Accessible"
659,Hotel Kuber Palace,ranchi,3.1,2140,"1-star hotel, Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Bar, Restaurant, Room service"
660,Hotel Fountain,ranchi,3.3,1282,
661,Samargarh Resorts and hotel,ranchi,4.1,6617,"Free breakfast, Free Wi-Fi, Paid parking, Pool, Air conditioning, Pet-friendly, Restaurant, Room service, Full-service laundry"
