flight_id,source,destination,airline,departure time,arrival_time,price,duration,duration_minutes
7785,Delhi,Cochin,Jet Airways,22:50,12:35 04 Jun,14714,13h 45m,825
7786,Delhi,Cochin,Multiple carriers,11:40,21:00,7005,9h 20m,560
7787,Chennai,Kolkata,IndiGo,14:45,17:05,3597,2h 20m,140
7788,Kolkata,Banglore,SpiceJet,06:55,09:35,4413,2h 40m,160
7789,Delhi,Cochin,Multiple carriers,10:20,19:15,15353,8h 55m,535
7790,Banglore,Delhi,IndiGo,10:10,13:00,3943,2h 50m,170
7791,Chennai,Kolkata,IndiGo,13:20,15:35,6297,2h 15m,135
7792,Banglore,New Delhi,IndiGo,20:00,22:55,6144,2h 55m,175
7793,Delhi,Cochin,Air India,18:45,19:15 22 May,12257,24h 30m,1470
7794,Delhi,Cochin,Jet Airways,13:25,12:35 22 May,15129,23h 10m,1390
7795,Delhi,Cochin,Jet Airways,05:30,04:25 25 Jun,10368,22h 55m,1375
7796,Delhi,Cochin,Jet Airways,09:40,19:00,13029,9h 20m,560
7797,Kolkata,Banglore,Air India,12:00,11:10 07 Jun,9416,23h 10m,1390
7798,Delhi,Cochin,Air India,18:05,21:10,6934,3h 5m,185
7799,Kolkata,Banglore,Jet Airways,20:25,14:25 22 May,11467,18h,1080
7800,Delhi,Cochin,Multiple carriers,15:15,01:30 04 Jun,6795,10h 15m,615
7801,Kolkata,Banglore,IndiGo,15:20,17:55,5198,2h 35m,155
7802,Delhi,Cochin,Jet Airways,17:25,18:50 10 Mar,14053,25h 25m,1525
7803,Kolkata,Banglore,Vistara,07:10,23:25,7927,16h 15m,975
7804,Kolkata,Banglore,IndiGo,10:10,12:55,4462,2h 45m,165
7805,Banglore,Delhi,GoAir,07:45,10:40,5048,2h 55m,175
7806,Kolkata,Banglore,Jet Airways,20:00,23:35 25 May,10844,27h 35m,1655
7807,Delhi,Cochin,Multiple carriers,08:55,18:50,15411,9h 55m,595
7808,Kolkata,Banglore,IndiGo,17:15,19:55,4462,2h 40m,160
7809,Mumbai,Hyderabad,Jet Airways,15:50,17:20,5678,1h 30m,90
7810,Delhi,Cochin,Jet Airways,09:55,04:25 07 Mar,15764,18h 30m,1110
7811,Delhi,Cochin,Jet Airways,22:20,19:45 07 Mar,17024,21h 25m,1285
7812,Mumbai,Hyderabad,Air India,06:20,07:40,3100,1h 20m,80
7813,Banglore,Delhi,Jet Airways,18:55,22:00,7229,3h 5m,185
7814,Kolkata,Banglore,IndiGo,14:25,16:55,4804,2h 30m,150
7815,Banglore,Delhi,Jet Airways,08:20,11:20,5769,3h,180
7816,Kolkata,Banglore,Air Asia,19:35,22:05,4384,2h 30m,150
7817,Delhi,Cochin,Air India,05:15,06:50 28 Jun,6587,25h 35m,1535
7818,Banglore,New Delhi,Jet Airways,05:45,19:10,7832,13h 25m,805
7819,Chennai,Kolkata,Air India,11:40,13:55,7082,2h 15m,135
7820,Chennai,Kolkata,SpiceJet,08:20,10:35,6300,2h 15m,135
7821,Kolkata,Banglore,Jet Airways,08:25,16:20,14571,7h 55m,475
7822,Banglore,Delhi,IndiGo,13:00,15:50,3943,2h 50m,170
7823,Delhi,Cochin,Multiple carriers,14:55,00:55 22 May,6878,10h,600
7824,Mumbai,Hyderabad,SpiceJet,05:45,07:15,1965,1h 30m,90
7825,Kolkata,Banglore,Vistara,17:00,10:45 22 May,9187,17h 45m,1065
7826,Banglore,New Delhi,Air India,21:10,23:55,4441,2h 45m,165
7827,Banglore,New Delhi,IndiGo,08:30,11:30,10067,3h,180
7828,Delhi,Cochin,IndiGo,20:25,01:30 28 Jun,5054,5h 5m,305
7829,Delhi,Cochin,Multiple carriers,06:00,21:00,7005,15h,900
7830,Kolkata,Banglore,Jet Airways,09:35,21:05,12121,11h 30m,690
7831,Delhi,Cochin,IndiGo,15:10,20:00,5912,4h 50m,290
7832,Kolkata,Banglore,Air Asia,07:35,19:25,5192,11h 50m,710
7833,Chennai,Kolkata,IndiGo,13:15,15:35,3597,2h 20m,140
7834,Banglore,New Delhi,Jet Airways,18:20,21:00,8016,2h 40m,160
7835,Mumbai,Hyderabad,Air India,15:00,16:25,2050,1h 25m,85
7836,Banglore,New Delhi,SpiceJet,09:35,12:30,4839,2h 55m,175
7837,Mumbai,Hyderabad,IndiGo,06:25,07:55,4049,1h 30m,90
7838,Delhi,Cochin,Vistara,06:00,09:10,6216,3h 10m,190
7839,Kolkata,Banglore,SpiceJet,22:20,00:40 22 Jun,3841,2h 20m,140
7840,Kolkata,Banglore,SpiceJet,06:55,09:35,3815,2h 40m,160
7841,Banglore,Delhi,Air India,17:00,19:45,5176,2h 45m,165
7842,Mumbai,Hyderabad,SpiceJet,22:45,00:15 10 May,2017,1h 30m,90
7843,Kolkata,Banglore,Vistara,07:10,09:05 10 May,9187,25h 55m,1555
7844,Banglore,New Delhi,Vistara,09:50,12:35,11598,2h 45m,165
7845,Delhi,Cochin,Jet Airways,19:30,12:35 02 Jun,13014,17h 5m,1025
7846,Delhi,Cochin,Jet Airways,19:15,12:35 02 Jun,10262,17h 20m,1040
7847,Delhi,Cochin,Air India,20:15,19:15 10 Apr,9916,23h,1380
7848,Kolkata,Banglore,Jet Airways,16:55,12:00 25 Mar,14231,19h 5m,1145
7849,Banglore,Delhi,Jet Airways,11:10,14:05,7229,2h 55m,175
7850,Delhi,Cochin,IndiGo,17:10,01:35 28 Mar,6316,8h 25m,505
7851,Kolkata,Banglore,Air Asia,10:20,12:55,4384,2h 35m,155
7852,Delhi,Cochin,Air India,16:55,19:15 13 Jun,13381,26h 20m,1580
7853,Chennai,Kolkata,IndiGo,11:35,14:00,4332,2h 25m,145
7854,Delhi,Cochin,Air India,13:30,23:00,8907,9h 30m,570
7855,Kolkata,Banglore,IndiGo,04:40,07:15,4804,2h 35m,155
7856,Delhi,Cochin,Air India,07:00,07:40 07 Mar,15407,24h 40m,1480
7857,Delhi,Cochin,Jet Airways,10:00,04:25 28 May,12898,18h 25m,1105
7858,Delhi,Cochin,Multiple carriers,13:00,21:00,6883,8h,480
7859,Chennai,Kolkata,SpiceJet,17:45,20:05,3543,2h 20m,140
7860,Banglore,Delhi,IndiGo,01:30,04:15,4284,2h 45m,165
7861,Mumbai,Hyderabad,IndiGo,21:20,22:50,2437,1h 30m,90
7862,Kolkata,Banglore,SpiceJet,22:20,00:40 19 Apr,4174,2h 20m,140
7863,Kolkata,Banglore,Jet Airways,20:00,12:00 22 May,14781,16h,960
7864,Kolkata,Banglore,Air India,16:45,08:55 22 May,14960,16h 10m,970
7865,Banglore,Delhi,Jet Airways,11:10,14:05,5769,2h 55m,175
7866,Delhi,Cochin,SpiceJet,08:45,13:15,4812,4h 30m,270
7867,Kolkata,Banglore,Vistara,07:10,23:25,9345,16h 15m,975
7868,Kolkata,Banglore,IndiGo,07:10,12:40,4864,5h 30m,330
7869,Chennai,Kolkata,IndiGo,19:35,21:55,7295,2h 20m,140
7870,Delhi,Cochin,Air India,22:00,19:15 13 Jun,10231,21h 15m,1275
7871,Delhi,Cochin,Jet Airways,14:00,19:00,14714,5h,300
7872,Delhi,Cochin,Jet Airways,19:15,19:45 28 Mar,12032,24h 30m,1470
7873,Banglore,Delhi,Jet Airways,15:15,18:10,4544,2h 55m,175
7874,Kolkata,Banglore,Jet Airways,06:30,18:15,10844,11h 45m,705
7875,Banglore,New Delhi,Vistara,06:40,12:35,12476,5h 55m,355
7876,Banglore,New Delhi,Jet Airways,20:35,23:00 13 Mar,11087,26h 25m,1585
7877,Delhi,Cochin,Air India,05:15,19:15 07 Jun,10703,38h,2280
7878,Delhi,Cochin,IndiGo,08:35,22:30,6734,13h 55m,835
7879,Banglore,New Delhi,Jet Airways,14:05,20:20,7832,6h 15m,375
7880,Kolkata,Banglore,Air India,05:50,23:15,11516,17h 25m,1045
7881,Chennai,Kolkata,IndiGo,07:55,10:15,3850,2h 20m,140
7882,Delhi,Cochin,Jet Airways,13:55,04:25 10 Mar,17229,14h 30m,870
7883,Kolkata,Banglore,SpiceJet,22:20,00:40 28 Jun,3873,2h 20m,140
7884,Mumbai,Hyderabad,Jet Airways,07:05,08:30,4160,1h 25m,85
7885,Delhi,Cochin,Multiple carriers,12:50,21:00,7670,8h 10m,490
7886,Kolkata,Banglore,Jet Airways,08:25,16:20,10031,7h 55m,475
7887,Delhi,Cochin,Jet Airways,13:25,12:35 28 Jun,11150,23h 10m,1390
7888,Banglore,New Delhi,Jet Airways,11:40,18:25,9134,6h 45m,405
7889,Banglore,Delhi,SpiceJet,09:30,12:20,4423,2h 50m,170
7890,Kolkata,Banglore,Air Asia,22:50,01:20 22 Jun,3807,2h 30m,150
7891,Delhi,Cochin,Air India,06:05,09:25 22 May,7480,27h 20m,1640
7892,Banglore,Delhi,IndiGo,06:05,08:50,4423,2h 45m,165
7893,Banglore,Delhi,IndiGo,16:55,19:55,4823,3h,180
7894,Kolkata,Banglore,Vistara,17:00,20:25 25 Mar,12102,27h 25m,1645
7895,Delhi,Cochin,Multiple carriers,09:00,19:15,15342,10h 15m,615
7896,Kolkata,Banglore,Jet Airways,16:30,22:35,10844,6h 5m,365
7897,Delhi,Cochin,Air India,09:45,09:25 13 Jun,7480,23h 40m,1420
7898,Kolkata,Banglore,Air India,19:00,04:40 02 Apr,4227,9h 40m,580
7899,Delhi,Cochin,Air India,09:45,09:25 10 Jun,7690,23h 40m,1420
7900,Kolkata,Banglore,SpiceJet,15:55,21:25,8224,5h 30m,330
7901,Banglore,Delhi,Vistara,19:30,22:15,5823,2h 45m,165
7902,Banglore,New Delhi,Jet Airways,08:55,18:25,9134,9h 30m,570
7903,Banglore,New Delhi,Jet Airways,16:55,00:45 02 Mar,26890,7h 50m,470
7904,Kolkata,Banglore,Air India,09:25,07:55 10 Jun,8366,22h 30m,1350
7905,Delhi,Cochin,Air India,05:15,06:50 02 Jun,7480,25h 35m,1535
7906,Kolkata,Banglore,Jet Airways,16:30,22:35,14781,6h 5m,365
7907,Kolkata,Banglore,Air India,05:55,23:15 25 Mar,13990,41h 20m,2480
7908,Delhi,Cochin,Air India,17:15,19:15 22 Mar,8245,26h,1560
7909,Delhi,Cochin,Jet Airways,10:00,19:00,10262,9h,540
7910,Kolkata,Banglore,Jet Airways,06:30,04:40 13 Jun,12739,22h 10m,1330
7911,Delhi,Cochin,Multiple carriers,11:25,19:15,7575,7h 50m,470
7912,Banglore,New Delhi,Air India,17:00,19:45,11633,2h 45m,165
7913,Delhi,Cochin,Jet Airways,05:30,19:00,10368,13h 30m,810
7914,Banglore,New Delhi,Jet Airways,16:55,23:00,13817,6h 5m,365
7915,Kolkata,Banglore,Jet Airways,13:55,22:35,14231,8h 40m,520
7916,Banglore,New Delhi,Jet Airways,11:40,23:00,6992,11h 20m,680
7917,Banglore,Delhi,Air India,06:10,08:55,6961,2h 45m,165
7918,Delhi,Cochin,Jet Airways,20:00,04:25 02 Jun,16263,8h 25m,505
7919,Delhi,Cochin,Jet Airways,07:05,12:35,14714,5h 30m,330
7920,Delhi,Cochin,Multiple carriers,07:30,21:00,7740,13h 30m,810
7921,Banglore,New Delhi,Jet Airways,11:40,20:20,11087,8h 40m,520
7922,Delhi,Cochin,Multiple carriers,08:00,15:30,14486,7h 30m,450
7923,Delhi,Cochin,IndiGo,11:55,18:10,6442,6h 15m,375
7924,Kolkata,Banglore,Air India,12:00,18:30 19 May,10361,30h 30m,1830
7925,Kolkata,Banglore,Air Asia,07:35,23:30,5320,15h 55m,955
7926,Delhi,Cochin,Jet Airways,09:40,12:35 16 Jun,10368,26h 55m,1615
7927,Kolkata,Banglore,SpiceJet,17:10,19:40,4174,2h 30m,150
7928,Delhi,Cochin,Air India,17:40,08:15 22 May,8151,14h 35m,875
7929,Delhi,Cochin,Jet Airways,16:00,18:50 22 Mar,12557,26h 50m,1610
7930,Banglore,Delhi,Air India,10:00,12:45,6961,2h 45m,165
7931,Banglore,Delhi,Air India,21:05,23:55,4441,2h 50m,170
7932,Mumbai,Hyderabad,SpiceJet,22:45,00:10 16 Mar,2753,1h 25m,85
7933,Kolkata,Banglore,SpiceJet,22:20,00:40 07 Apr,3841,2h 20m,140
7934,Delhi,Cochin,Air India,06:10,23:00,5022,16h 50m,1010
7935,Delhi,Cochin,Air India,05:10,08:00,5201,2h 50m,170
7936,Delhi,Cochin,Air India,14:10,17:10,6934,3h,180
7937,Kolkata,Banglore,IndiGo,17:35,22:15,5699,4h 40m,280
7938,Banglore,Delhi,Vistara,19:30,22:15,5088,2h 45m,165
7939,Delhi,Cochin,Multiple carriers,08:25,19:15,8601,10h 50m,650
7940,Kolkata,Banglore,IndiGo,09:20,14:15,11319,4h 55m,295
7941,Mumbai,Hyderabad,IndiGo,21:20,22:45,3838,1h 25m,85
7942,Kolkata,Banglore,Jet Airways,16:30,09:20 13 May,14388,16h 50m,1010
7943,Delhi,Cochin,Jet Airways,09:35,12:35 16 Jun,10824,27h,1620
7944,Delhi,Cochin,Jet Airways,13:00,19:00,5177,6h,360
7945,Delhi,Cochin,Jet Airways,11:30,19:00,14714,7h 30m,450
7946,Kolkata,Banglore,Jet Airways,08:25,19:50,13626,11h 25m,685
7947,Delhi,Cochin,Air India,06:50,07:40 25 Jun,13381,24h 50m,1490
7948,Delhi,Cochin,Air India,18:30,19:15 10 Mar,18211,24h 45m,1485
7949,Delhi,Cochin,Multiple carriers,13:15,21:20,6653,8h 5m,485
7950,Kolkata,Banglore,Jet Airways,14:05,23:35,14781,9h 30m,570
7951,Kolkata,Banglore,Air India,09:25,01:20 07 May,11458,15h 55m,955
7952,Kolkata,Banglore,Jet Airways,06:30,19:50,10844,13h 20m,800
7953,Mumbai,Hyderabad,IndiGo,02:35,04:05,3342,1h 30m,90
7954,Delhi,Cochin,Jet Airways,18:15,12:35 25 Jun,10262,18h 20m,1100
7955,Chennai,Kolkata,IndiGo,22:05,00:25 25 Jun,5277,2h 20m,140
7956,Banglore,New Delhi,Air India,06:10,08:55,4441,2h 45m,165
7957,Chennai,Kolkata,SpiceJet,08:20,10:35,3543,2h 15m,135
7958,Banglore,New Delhi,Air India,06:45,12:15,13912,5h 30m,330
7959,Delhi,Cochin,Multiple carriers,06:40,19:00,9315,12h 20m,740
7960,Delhi,Cochin,Jet Airways,22:50,04:25 02 Jun,10262,5h 35m,335
7961,Delhi,Cochin,Air India,17:15,19:15 28 Jun,12199,26h,1560
7962,Chennai,Kolkata,IndiGo,22:05,00:25 28 May,5277,2h 20m,140
7963,Kolkata,Banglore,Air India,09:10,04:40 13 Jun,6117,19h 30m,1170
7964,Banglore,New Delhi,IndiGo,10:10,13:00,5734,2h 50m,170
7965,Delhi,Cochin,Air Asia,20:10,07:10 07 Mar,8627,11h,660
7966,Delhi,Cochin,Multiple carriers,11:40,01:30 16 Jun,6795,13h 50m,830
7967,Delhi,Cochin,IndiGo,14:25,17:40,5601,3h 15m,195
7968,Banglore,Delhi,Jet Airways,17:45,20:45,7229,3h,180
7969,Delhi,Cochin,IndiGo,15:00,01:30 10 May,8330,10h 30m,630
7970,Banglore,Delhi,IndiGo,08:30,11:20,4823,2h 50m,170
7971,Kolkata,Banglore,Jet Airways,19:45,22:35 25 Mar,13759,26h 50m,1610
7972,Delhi,Cochin,Air India,05:00,07:40 13 Jun,10231,26h 40m,1600
7973,Delhi,Cochin,Jet Airways,19:15,19:00 28 May,12898,23h 45m,1425
7974,Banglore,New Delhi,Jet Airways,05:45,10:25,19225,4h 40m,280
7975,Mumbai,Hyderabad,Jet Airways,07:05,08:30,4995,1h 25m,85
7976,Delhi,Cochin,IndiGo,06:50,12:10,5298,5h 20m,320
7977,Delhi,Cochin,Jet Airways,10:20,18:50 22 Mar,9254,32h 30m,1950
7978,Delhi,Cochin,Jet Airways,14:00,19:00,5177,5h,300
7979,Kolkata,Banglore,Vistara,20:20,23:25 22 May,9345,27h 5m,1625
7980,Kolkata,Banglore,Jet Airways,08:25,16:20,10844,7h 55m,475
7981,Delhi,Cochin,Air India,05:55,07:40 04 Mar,15428,25h 45m,1545
7982,Delhi,Cochin,IndiGo,16:00,21:00,7255,5h,300
7983,Delhi,Cochin,Jet Airways,09:00,12:35 22 May,12898,27h 35m,1655
7984,Banglore,New Delhi,IndiGo,13:40,18:35,8707,4h 55m,295
7985,Delhi,Cochin,Jet Airways,18:15,12:35 04 Jun,10262,18h 20m,1100
7986,Kolkata,Banglore,Jet Airways,20:25,10:55 07 May,13067,14h 30m,870
7987,Delhi,Cochin,Jet Airways,19:45,19:00 07 Jun,10262,23h 15m,1395
7988,Kolkata,Banglore,Air India,20:45,23:20,4460,2h 35m,155
7989,Kolkata,Banglore,Jet Airways,14:05,23:35,14571,9h 30m,570
7990,Delhi,Cochin,Air India,19:45,19:15 10 Jun,10178,23h 30m,1410
7991,Chennai,Kolkata,SpiceJet,17:45,20:05,7718,2h 20m,140
7992,Delhi,Cochin,Jet Airways,02:15,12:35,16376,10h 20m,620
7993,Mumbai,Hyderabad,Jet Airways,19:35,21:05,5678,1h 30m,90
7994,Delhi,Cochin,Multiple carriers,10:35,19:00,9103,8h 25m,505
7995,Delhi,Cochin,Jet Airways,13:00,04:25 07 Jun,14714,15h 25m,925
7996,Delhi,Cochin,SpiceJet,15:45,22:05,5583,6h 20m,380
7997,Banglore,Delhi,IndiGo,18:55,21:50,4823,2h 55m,175
7998,Banglore,Delhi,Jet Airways,18:55,22:00,4544,3h 5m,185
7999,Delhi,Cochin,Air Asia,07:55,13:25,8759,5h 30m,330
8000,Delhi,Cochin,Air Asia,07:55,13:25,6152,5h 30m,330
8001,Banglore,New Delhi,Jet Airways,11:40,10:25 16 Mar,11087,22h 45m,1365
8002,Kolkata,Banglore,Air India,08:20,20:25,11432,12h 5m,725
8003,Kolkata,Banglore,SpiceJet,17:15,19:45,3815,2h 30m,150
8004,Kolkata,Banglore,Vistara,17:00,09:05 02 Apr,8662,16h 5m,965
8005,Banglore,New Delhi,Jet Airways,11:40,11:25 07 Mar,17261,23h 45m,1425
8006,Kolkata,Banglore,IndiGo,19:35,00:10 10 Apr,4860,4h 35m,275
8007,Delhi,Cochin,Air India,17:15,19:15 04 Mar,13442,26h,1560
8008,Mumbai,Hyderabad,Vistara,15:40,22:55,12395,7h 15m,435
8009,Kolkata,Banglore,Air India,14:35,14:35 16 May,6528,24h,1440
8010,Delhi,Cochin,IndiGo,04:55,21:00,6314,16h 5m,965
8011,Delhi,Cochin,IndiGo,11:25,01:30 10 Apr,6270,14h 5m,845
8012,Delhi,Cochin,Jet Airways,19:45,19:00 07 Jun,14714,23h 15m,1395
8013,Delhi,Cochin,Multiple carriers,09:15,19:15,9359,10h,600
8014,Delhi,Cochin,Air India,14:05,17:55,6724,3h 50m,230
8015,Delhi,Cochin,Jet Airways,22:50,19:00 25 Jun,10262,20h 10m,1210
8016,Banglore,Delhi,Vistara,07:00,09:40,4668,2h 40m,160
8017,Delhi,Cochin,IndiGo,11:55,21:20,6610,9h 25m,565
8018,Chennai,Kolkata,SpiceJet,08:20,10:35,3597,2h 15m,135
8019,Kolkata,Banglore,IndiGo,10:10,12:55,4462,2h 45m,165
8020,Delhi,Cochin,Air India,06:05,09:25 07 Mar,12677,27h 20m,1640
8021,Delhi,Cochin,Multiple carriers,00:20,15:30,23170,15h 10m,910
8022,Kolkata,Banglore,IndiGo,04:40,07:15,4804,2h 35m,155
8023,Delhi,Cochin,Multiple carriers,12:50,01:30 28 May,6795,12h 40m,760
8024,Kolkata,Banglore,Air India,12:00,13:15 19 May,7662,25h 15m,1515
8025,Delhi,Cochin,Air India,13:20,07:40 07 Jun,12751,18h 20m,1100
8026,Mumbai,Hyderabad,Jet Airways,20:45,16:50 07 Mar,19595,20h 5m,1205
8027,Banglore,New Delhi,Vistara,07:00,09:40,7975,2h 40m,160
8028,Kolkata,Banglore,Jet Airways,14:05,19:50,14781,5h 45m,345
8029,Kolkata,Banglore,Jet Airways,08:25,20:45,14781,12h 20m,740
8030,Kolkata,Banglore,Jet Airways,13:55,16:20 25 Mar,10031,26h 25m,1585
8031,Kolkata,Banglore,Jet Airways,14:05,19:50,10844,5h 45m,345
8032,Banglore,Delhi,Jet Airways,19:50,22:50,3502,3h,180
8033,Delhi,Cochin,Jet Airways,09:35,04:25 02 Jun,13292,18h 50m,1130
8034,Kolkata,Banglore,Jet Airways,20:25,23:35 07 Jun,14151,27h 10m,1630
8035,Mumbai,Hyderabad,SpiceJet,05:45,07:05,12475,1h 20m,80
8036,Delhi,Cochin,Jet Airways,20:55,12:35 04 Jun,14714,15h 40m,940
8037,Delhi,Cochin,Multiple carriers,19:00,01:30 25 May,8283,6h 30m,390
8038,Banglore,New Delhi,Jet Airways,20:35,09:30 13 Mar,11087,12h 55m,775
8039,Kolkata,Banglore,Jet Airways,14:05,19:50,10844,5h 45m,345
8040,Delhi,Cochin,IndiGo,18:35,01:30 25 Jun,5883,6h 55m,415
8041,Banglore,New Delhi,Air India,05:50,16:20,7664,10h 30m,630
8042,Delhi,Cochin,Jet Airways,08:00,04:25 28 May,12898,20h 25m,1225
8043,Delhi,Cochin,Jet Airways,22:50,19:00 13 Jun,10262,20h 10m,1210
8044,Kolkata,Banglore,Jet Airways,09:35,19:10,13067,9h 35m,575
8045,Kolkata,Banglore,IndiGo,15:10,17:45,4462,2h 35m,155
8046,Mumbai,Hyderabad,Jet Airways,02:55,04:20,5678,1h 25m,85
8047,Kolkata,Banglore,Jet Airways,06:30,12:00,14388,5h 30m,330
8048,Delhi,Cochin,Jet Airways,19:45,12:35 04 Jun,14714,16h 50m,1010
8049,Kolkata,Banglore,IndiGo,09:35,12:20,4804,2h 45m,165
8050,Delhi,Cochin,Air India,05:00,07:40 10 May,11281,26h 40m,1600
8051,Kolkata,Banglore,Jet Airways,21:10,08:10 25 Mar,11134,11h,660
8052,Mumbai,Hyderabad,Air India,19:40,09:10 13 Mar,11647,13h 30m,810
8053,Kolkata,Banglore,Jet Airways,17:00,21:05 10 Jun,10539,28h 5m,1685
8054,Delhi,Cochin,Multiple carriers,08:00,19:00,12192,11h,660
8055,Banglore,Delhi,Air India,13:20,16:10,6121,2h 50m,170
8056,Kolkata,Banglore,Jet Airways,19:45,04:45 25 Mar,13759,9h,540
8057,Delhi,Cochin,Multiple carriers,10:20,01:35 28 Mar,6427,15h 15m,915
8058,Banglore,Delhi,IndiGo,22:10,01:00 10 Apr,3943,2h 50m,170
8059,Banglore,Delhi,IndiGo,22:10,01:00 13 May,4284,2h 50m,170
8060,Delhi,Cochin,IndiGo,05:05,10:05,8147,5h,300
8061,Banglore,Delhi,Jet Airways,19:50,22:50,3502,3h,180
8062,Mumbai,Hyderabad,IndiGo,02:30,04:00,3342,1h 30m,90
8063,Banglore,New Delhi,IndiGo,06:00,08:45,5734,2h 45m,165
8064,Kolkata,Banglore,SpiceJet,15:55,21:25,8224,5h 30m,330
8065,Delhi,Cochin,SpiceJet,06:10,11:20,9748,5h 10m,310
8066,Delhi,Cochin,Jet Airways,19:10,04:25 23 Mar,8834,33h 15m,1995
8067,Kolkata,Banglore,GoAir,16:40,00:15 07 May,7102,7h 35m,455
8068,Delhi,Cochin,Multiple carriers,13:00,01:30 16 May,13727,12h 30m,750
8069,Banglore,New Delhi,Jet Airways,11:40,09:30 16 Mar,11087,21h 50m,1310
8070,Delhi,Cochin,Jet Airways,09:40,04:25 16 Jun,10368,18h 45m,1125
8071,Banglore,Delhi,Jet Airways,06:00,08:45,7229,2h 45m,165
8072,Delhi,Cochin,Jet Airways,18:15,19:00 16 Jun,10262,24h 45m,1485
8073,Banglore,Delhi,IndiGo,20:00,22:50,4823,2h 50m,170
8074,Kolkata,Banglore,IndiGo,04:40,07:15,4804,2h 35m,155
8075,Delhi,Cochin,IndiGo,23:30,04:35 07 Jun,10112,5h 5m,305
8076,Banglore,Delhi,Jet Airways,06:00,08:45,7229,2h 45m,165
8077,Kolkata,Banglore,Jet Airways,17:00,22:05 25 May,13067,29h 5m,1745
8078,Delhi,Cochin,Jet Airways,14:00,04:25 04 Jun,14714,14h 25m,865
8079,Delhi,Cochin,Air India,09:45,23:00,8907,13h 15m,795
8080,Banglore,Delhi,Jet Airways,11:10,14:05,7229,2h 55m,175
8081,Delhi,Cochin,Multiple carriers,17:50,01:35 04 Mar,24528,7h 45m,465
8082,Delhi,Cochin,IndiGo,04:55,21:00,6838,16h 5m,965
8083,Delhi,Cochin,Multiple carriers,07:05,21:00,10406,13h 55m,835
8084,Mumbai,Hyderabad,Vistara,21:55,09:25 07 Mar,12395,11h 30m,690
8085,Kolkata,Banglore,Air India,20:30,20:25 07 May,10203,23h 55m,1435
8086,Mumbai,Hyderabad,IndiGo,06:25,07:55,4049,1h 30m,90
8087,Kolkata,Banglore,Jet Airways,20:25,18:00 10 Jun,13401,21h 35m,1295
8088,Delhi,Cochin,Air India,12:00,07:40 10 May,9968,19h 40m,1180
8089,Mumbai,Hyderabad,Jet Airways,10:20,11:50,8040,1h 30m,90
8090,Delhi,Cochin,Multiple carriers,15:15,01:35 28 Mar,6427,10h 20m,620
8091,Chennai,Kolkata,IndiGo,22:05,00:25 07 May,5277,2h 20m,140
8092,Mumbai,Hyderabad,Jet Airways,02:55,04:20,2228,1h 25m,85
8093,Banglore,Delhi,Vistara,21:00,23:50,5613,2h 50m,170
8094,Kolkata,Banglore,IndiGo,17:35,22:15,6669,4h 40m,280
8095,Chennai,Kolkata,Vistara,17:45,20:05,11982,2h 20m,140
8096,Kolkata,Banglore,Jet Airways,06:30,07:25 22 May,10118,24h 55m,1495
8097,Kolkata,Banglore,IndiGo,21:25,00:05 16 Mar,4148,2h 40m,160
8098,Delhi,Cochin,Jet Airways,02:15,12:35,18371,10h 20m,620
8099,Delhi,Cochin,Multiple carriers,11:30,21:00,13587,9h 30m,570
8100,Delhi,Cochin,Air India,17:15,19:15 07 Jun,12760,26h,1560
8101,Delhi,Cochin,Jet Airways,09:40,04:25 07 Jun,10368,18h 45m,1125
8102,Mumbai,Hyderabad,IndiGo,02:35,04:05,3175,1h 30m,90
8103,Chennai,Kolkata,SpiceJet,09:45,12:00,3597,2h 15m,135
8104,Delhi,Cochin,Multiple carriers,11:30,01:30 28 May,6733,14h,840
8105,Delhi,Cochin,Multiple carriers,03:50,12:35,12192,8h 45m,525
8106,Delhi,Cochin,Jet Airways,19:10,19:00 28 May,15129,23h 50m,1430
8107,Banglore,Delhi,Vistara,11:30,14:20,4668,2h 50m,170
8108,Delhi,Cochin,Jet Airways,17:30,12:35 28 Jun,10262,19h 5m,1145
8109,Delhi,Cochin,Jet Airways,09:40,04:25 19 May,15129,18h 45m,1125
8110,Delhi,Cochin,Multiple carriers,07:10,22:30,7878,15h 20m,920
8111,Mumbai,Hyderabad,Jet Airways,10:20,11:50,8040,1h 30m,90
8112,Delhi,Cochin,Jet Airways,02:15,12:35,12373,10h 20m,620
8113,Delhi,Cochin,Air India,17:15,19:15 19 May,12392,26h,1560
8114,Chennai,Kolkata,IndiGo,22:05,00:25 19 May,5277,2h 20m,140
8115,Delhi,Cochin,Multiple carriers,13:00,21:00,7888,8h,480
8116,Delhi,Cochin,Multiple carriers,08:45,19:15,9001,10h 30m,630
8117,Mumbai,Hyderabad,IndiGo,06:20,07:45,4049,1h 25m,85
8118,Chennai,Kolkata,IndiGo,05:15,07:35,4326,2h 20m,140
8119,Banglore,New Delhi,IndiGo,23:30,02:20 13 Mar,4777,2h 50m,170
8120,Delhi,Cochin,IndiGo,11:30,21:00,6838,9h 30m,570
8121,Delhi,Cochin,IndiGo,07:15,12:30,6582,5h 15m,315
8122,Delhi,Cochin,Jet Airways,21:50,12:35 02 Jun,10262,14h 45m,885
8123,Banglore,New Delhi,Air Asia,23:25,02:10 02 Mar,10873,2h 45m,165
8124,Delhi,Cochin,Jet Airways,02:15,12:35,10262,10h 20m,620
